GeneSymbol,N_SNPs,Threshold_Used,Mean_F_stat,Is_Weak_Instrument,MR_Method,MR_Beta,MR_SE,MR_CI_Lower,MR_CI_Upper,MR_Pvalue,Cochran_Q,Cochran_Q_Pval,Top_Instrument_SNP,MR_FDR
C21orf7,3,5.0e-08,374.7436767366666,False,IVW,0.0031872868339458296,0.0011833577961771057,0.0008679055534387024,0.005506668114452957,0.007072181074386785,0.35851047619182286,0.8358925205516565,rs8129616,0.09202142578857543
MDH1,3,5.0e-08,109.52706543,False,IVW,0.004423181654751346,0.0016425971979678515,0.001203691146734357,0.007642672162768335,0.007085528629800608,0.7934114002052328,0.6725319225865067,rs262489,0.09212296065161729
LMNB1,1,5.0e-08,660.71617936,False,Wald Ratio,0.0030973243235537466,0.001150903652788709,0.0008415531640878771,0.005353095483019616,0.007119319716800909,0.0,1.0,rs1510955,0.092489926829057
AKR1C2,2,5.0e-08,3345.294801325,False,IVW,0.0015481237045468653,0.0005753924340410204,0.0004203545338264652,0.0026758928752672654,0.0071333753343347794,0.32581264553382944,0.5681352196568614,rs5011018,0.09259613081056953
CRHBP,1,1.0e-05 (relaxed),21.265009959999997,False,Wald Ratio,-0.024695919514165048,0.009180213118978653,-0.04268913722736321,-0.0067027018009668884,0.007142528992213126,0.0,1.0,rs406171,0.09259613081056953
RP11-1055B8.4,1,5.0e-08,1278.0196003600001,False,Wald Ratio,0.0019139631497614004,0.0007114982450557211,0.0005194265894521871,0.0033084997100706138,0.007144212788827042,0.0,1.0,rs8079005,0.09259613081056953
MRPS33,2,5.0e-08,475.67827242500005,False,IVW,0.0038625064668721854,0.0014361392405434466,0.00104767355540703,0.006677339378337341,0.007155765723962482,0.32677982442118186,0.5675614247824697,rs801155,0.09267358010082664
CDK2,1,5.0e-08,38.13309504,False,Wald Ratio,-0.017820749863394117,0.006631246481466283,-0.030817992967068032,-0.004823506759720202,0.007201267448737392,0.0,1.0,rs75639074,0.09312300886916254
FAM151B,1,5.0e-08,598.85920656,False,Wald Ratio,-0.0047599175100299426,0.0017712166780397953,-0.00823150219898794,-0.001288332821071944,0.007201677082142144,0.0,1.0,rs1677650,0.09312300886916254
GID8,1,5.0e-08,59.62310655999998,False,Wald Ratio,-0.006349596607389116,0.0023630144336359493,-0.010981104897315578,-0.0017180883174626555,0.007208080263955585,0.0,1.0,rs749814,0.0931333294447014
RP11-430K21.2,1,5.0e-08,245.15104329,False,Wald Ratio,0.0038598394932362985,0.0014372550814260026,0.0010428195336413333,0.006676859452831264,0.007240765865036414,0.0,1.0,rs7875230,0.09347151830050834
DHRS7,3,5.0e-08,405.85437987666666,False,IVW,-0.003648314062001808,0.0013587309267397288,-0.006311426678411676,-0.0009852014455919394,0.00725103994840981,1.250484733193787,0.5351317147478893,rs453730,0.09347151830050834
TRPV3,1,5.0e-08,44.59701961000001,False,Wald Ratio,-0.018140313114977293,0.006755954233254806,-0.031381983412156714,-0.0048986428177978745,0.0072511306625755445,0.0,1.0,rs4790506,0.09347151830050834
WDR75,3,5.0e-08,211.88069195666665,False,IVW,-0.004909473565271528,0.0018295949297496533,-0.008495479627580849,-0.001323467502962207,0.007288508912000724,0.4042141516441018,0.8170074415150579,rs146991654,0.09387216174702444
STX7,1,5.0e-08,416.27424784,False,Wald Ratio,-0.005675542139546035,0.0021152636175331635,-0.009821458829911036,-0.0015296254491810341,0.007293509919078511,0.0,1.0,rs7758872,0.09387216174702444
C6orf203,1,5.0e-08,65.67805764,False,Wald Ratio,-0.012416974702672837,0.00462862546363464,-0.021489080611396733,-0.003344868793948942,0.007304173699853367,0.0,1.0,rs72935705,0.0939366487591049
HLA-DMB,1,5.0e-08,205.84501729000002,False,Wald Ratio,-0.0052143610780624045,0.0019451012166460929,-0.009026759462688747,-0.0014019626934360626,0.007345387461852315,0.0,1.0,rs209473,0.09439362572787166
GALNS,2,5.0e-08,745.31374101,False,IVW,-0.0028487865286430714,0.0010630544279023864,-0.004932373207331749,-0.000765199849954394,0.007366341225251594,0.5925130090755134,0.441448995700524,rs11076726,0.09458974173012401
BIRC6,3,5.0e-08,82.04500188000002,False,IVW,0.00849717053811824,0.0031722478124554163,0.002279564825705623,0.014714776250530855,0.007393151927387098,0.8349975145411084,0.6586923104238569,rs56156683,0.0948607045756479
KIF1C,2,5.0e-08,99.21459105000001,False,IVW,-0.008357506405059402,0.0031211855048655433,-0.014475029994595866,-0.002239982815522937,0.007413610583187236,0.156643626265915,0.6922656379772955,rs11656932,0.09495993419960104
PRICKLE2,1,5.0e-08,75.68999999999998,False,Wald Ratio,-0.013285581480977946,0.004961642850327008,-0.02301040146761888,-0.0035607614943370097,0.007413892922395471,0.0,1.0,rs13072811,0.09495993419960104
ZAP70,3,5.0e-08,337.04992671,False,IVW,0.003766256286090022,0.0014068669128436846,0.0010087971369164002,0.006523715435263644,0.007427304313412542,0.9984625512172361,0.6069970938815674,rs34747246,0.09495993419960104
FAM114A2,1,5.0e-08,172.63857664000003,False,Wald Ratio,-0.00884911632557893,0.003305597194328484,-0.015328086826462759,-0.0023701458246951027,0.007428244601092926,0.0,1.0,rs478020,0.09495993419960104
GADD45A,1,5.0e-08,62.37682441,False,Wald Ratio,0.015278873593119802,0.0057075570478954726,0.004092061779244675,0.026465685406994927,0.0074294604272677756,0.0,1.0,rs59711991,0.09495993419960104
ARID1B,1,1.0e-05 (relaxed),26.71649344,False,Wald Ratio,0.025342879852260934,0.009474009056984735,0.0067738221005708525,0.04391193760395101,0.007473147065982344,0.0,1.0,rs55908037,0.09544489750066305
VEPH1,1,5.0e-08,159.31235961000002,False,Wald Ratio,0.009128692724910507,0.0034151833247895724,0.002434933408322945,0.01582245204149807,0.00751823073960356,0.0,1.0,rs1840678,0.09592241254612148
ARL16,1,5.0e-08,8208.196920810002,False,Wald Ratio,-0.0013254333367991428,0.000495896716001793,-0.002297390900162657,-0.0003534757734356285,0.0075220813401297715,0.0,1.0,rs34034499,0.09592241254612148
ZNF507,1,5.0e-08,36.27291529000001,False,Wald Ratio,-0.019981247882209254,0.007476938467514321,-0.03463604727853732,-0.005326448485881185,0.0075314494167912915,0.0,1.0,rs76098397,0.09592886599086857
RNLS,1,5.0e-08,333.26328025000004,False,Wald Ratio,0.006350902155607405,0.002376599788241384,0.0016927665706542921,0.011009037740560518,0.007534133974367085,0.0,1.0,rs2274312,0.09592886599086857
FABP3,1,5.0e-08,80.41426276,False,Wald Ratio,0.0076158546643666815,0.0028517219772517654,0.0020264795889532216,0.013205229739780142,0.007571218036498628,0.0,1.0,rs12566574,0.09632722733113416
BRCA1,1,5.0e-08,835.79388201,False,Wald Ratio,-0.004330219719262001,0.0016225370298499668,-0.0075103922977679365,-0.0011500471407560665,0.007612375594334031,0.0,1.0,rs34766339,0.09677676578076072
MPG,1,5.0e-08,143.31441796,False,Wald Ratio,-0.008289384101952305,0.003106484476916768,-0.01437809367670917,-0.0022006745271954398,0.007621047369264611,0.0,1.0,rs2562161,0.09681293814044402
ADORA1,1,5.0e-08,3961.506540249999,False,Wald Ratio,0.0019478467326187474,0.0007300450049906794,0.0005169585228370157,0.0033787349424004793,0.007627730341726258,0.0,1.0,rs7555556,0.0968238100520424
RP11-11N9.4,2,5.0e-08,196.61263802499997,False,IVW,0.00505902497048932,0.0018966570582224448,0.001341577136373328,0.008776472804605312,0.007645479498034069,0.23482155626981127,0.6279715364288336,rs2466075,0.09697502850330846
ZNF146,2,5.0e-08,73.81700834,False,IVW,-0.010004548452996502,0.0037523873935831065,-0.017359227744419392,-0.002649869161573613,0.007671810362734011,3.074901248411959e-05,0.9955756097947965,rs2918334,0.0972347833616997
C7orf50,1,5.0e-08,522.12707001,False,Wald Ratio,0.005206076737851883,0.0019542049150224144,0.0013758351044079512,0.009036318371295815,0.007720877176833119,0.0,1.0,rs2960834,0.09775280740711575
EPHB4,3,5.0e-08,1087.78404303,False,IVW,0.002104174152775779,0.0007899215270324876,0.0005559279597921033,0.0036524203457594545,0.007726895342453188,1.4661078242817074,0.4804395273217378,rs314378,0.09775280740711575
WDR66,1,5.0e-08,170.59755768999997,False,Wald Ratio,-0.005919155371489726,0.0022222166389641185,-0.010274699983859398,-0.0015636107591200533,0.007730331543870372,0.0,1.0,rs1720068,0.09775280740711575
SPOP,1,5.0e-08,30.294015999999996,False,Wald Ratio,-0.021542425845738077,0.008088882586272423,-0.037396635714832024,-0.005688215976644127,0.007739816027153568,0.0,1.0,rs10514970,0.09779831414994958
CTD-2653M23.2,2,5.0e-08,54.735718160000005,False,IVW,0.0092449402816786,0.0034726110240543367,0.002438622674532101,0.0160512578888251,0.007762142794442983,0.044631241555380605,0.8326835555305994,rs292178,0.09800590020703998
PI4KAP2,2,5.0e-08,276.06981843999995,False,IVW,0.0023452106301505827,0.0008814839833575515,0.0006175020227697817,0.004072919237531384,0.007801881541916966,0.9467070416435515,0.3305589102842488,rs861787,0.0983143333273833
NAA60,1,5.0e-08,1007.2562112900004,False,Wald Ratio,0.003299660456475735,0.0012402712333077837,0.000868728839192479,0.005730592073758992,0.007803988997888922,0.0,1.0,rs4010630,0.0983143333273833
PI4K2A,1,5.0e-08,143.94720483999998,False,Wald Ratio,0.009594452889416011,0.003606367457473126,0.002525972672768685,0.016662933106063336,0.007804321476818643,0.0,1.0,rs2275047,0.0983143333273833
AC087380.14,1,5.0e-08,236.25534435999992,False,Wald Ratio,-0.002902135163865275,0.0010909932391341074,-0.0050404819125681255,-0.0007637884151624249,0.00781208456179372,0.0,1.0,rs34225151,0.09833757354451851
PAQR9,1,5.0e-08,72.59551209000001,False,Wald Ratio,-0.013831951625463523,0.005200967073796173,-0.024025847090104024,-0.003638056160823024,0.007825763708862343,0.0,1.0,rs2608073,0.09843519287392635
PMS2P1,2,5.0e-08,88.725911305,False,IVW,-0.007454579173013476,0.0028036648291487423,-0.01294976223814501,-0.0019593961078819416,0.007840330278838792,0.6070921228668689,0.4358847827062594,rs6979910,0.09854381839121434
TMEM179B,2,5.0e-08,111.863475545,False,IVW,0.00777608064702287,0.002925079223143968,0.002042925369660693,0.013509235924385046,0.007850866093381148,0.3770926944951642,0.5391632986865096,rs4034,0.09860165609041659
RP11-382A20.6,2,5.0e-08,106.787572385,False,IVW,0.0031167761454841776,0.0011727805020168834,0.0008181263615310861,0.005415425929437269,0.007870029705876691,0.13748014242510082,0.7107990544674243,rs62010205,0.09876768398251293
NAMPT,1,5.0e-08,117.37988963999999,False,Wald Ratio,0.009869721124160334,0.0037146971111865633,0.0025889147862346706,0.017150527462086,0.00788538673202388,0.0,1.0,rs2110385,0.09888572523721417
ZWINT,2,5.0e-08,59.831079925,False,IVW,0.011134018395601963,0.00419118928358155,0.0029192873997821254,0.019348749391421803,0.007894951949426687,0.05468473877368617,0.8151032301183967,rs55746319,0.09889819302304967
CCBL1,1,5.0e-08,455.2889062499999,False,Wald Ratio,0.005579272309071477,0.0021004319281210265,0.0014624257299542653,0.00969611888818869,0.007901501321553539,0.0,1.0,rs2805099,0.09889819302304967
URGCP,1,5.0e-08,320.27755369,False,Wald Ratio,0.006770916752190744,0.0025493038946343563,0.0017742811187074058,0.011767552385674082,0.007907677778158817,0.0,1.0,rs10248914,0.09889819302304967
AC016683.6,3,5.0e-08,1467.4922396966667,False,IVW,0.001417603059665663,0.0005337603205879389,0.0003714328313133028,0.0024637732880180233,0.007910188885871028,0.530784499869448,0.7669050725054997,rs4849176,0.09889819302304967
FAM136A,2,5.0e-08,294.83911112500004,False,IVW,0.0047633153467595375,0.001793935109903912,0.0012472025313478704,0.008279428162171205,0.007925369251706949,0.6256413694703268,0.4289586102208197,rs6708754,0.09901348532809222
BCAS1,1,5.0e-08,313.02101775999995,False,Wald Ratio,-0.00442606853528021,0.0016683233992241385,-0.007695982397759522,-0.0011561546728008983,0.007977894189249657,0.0,1.0,rs290390,0.0995948083009559
USO1,1,5.0e-08,483.06764943999997,False,Wald Ratio,-0.0035852198107558133,0.0013528364838319385,-0.006236779319066413,-0.0009336603024452141,0.008045600546793263,0.0,1.0,rs11729258,0.10036463865279042
CTB-58E17.1,1,5.0e-08,105.49754944,False,Wald Ratio,0.009547227918530899,0.0036032772713885694,0.0024848044666093035,0.016609651370452495,0.008058814789388524,0.0,1.0,rs6503732,0.10045406342121509
COL9A2,1,5.0e-08,261.32985649000005,False,Wald Ratio,-0.007237210108827604,0.002733087416793801,-0.012594061445743453,-0.0018803587719117545,0.008096999587987153,0.0,1.0,rs78453743,0.10085438167465856
RP11-37N22.1,1,5.0e-08,69.33726361000001,False,Wald Ratio,-0.0051196145989741365,0.001933717732861735,-0.008909701355383137,-0.0013295278425651362,0.008107734244513498,0.0,1.0,rs7837469,0.10091244360062643
LGALS4,1,5.0e-08,496.09543823999996,False,Wald Ratio,-0.005568390510733936,0.002103789464914682,-0.009691817861966712,-0.0014449631595011602,0.00812481951272681,0.0,1.0,rs2318460,0.10103800474178011
LINC00593,1,5.0e-08,95.15612303999998,False,Wald Ratio,0.004844608691222159,0.0018304866143554982,0.0012568549270853824,0.008432362455358935,0.008129983891415504,0.0,1.0,rs144197278,0.10103800474178011
SEC1P,1,5.0e-08,374.46507120999996,False,Wald Ratio,-0.004617844303199261,0.0017455985882582794,-0.00803921753618549,-0.0011964710702130335,0.008158917842997715,0.0,1.0,rs414369,0.10132180783202543
SNX21,1,5.0e-08,272.63293456,False,Wald Ratio,-0.006625320185077247,0.0025052267637247815,-0.011535564641977818,-0.0017150757281766751,0.008178777852543728,0.0,1.0,rs78572112,0.10149258610744331
TLR9,1,5.0e-08,40.48267875999999,False,Wald Ratio,0.018664305267256015,0.007058880240806652,0.004828899995274976,0.03249971053923705,0.008191119532611868,0.0,1.0,rs13098856,0.101528098052319
CDKL3,1,5.0e-08,55.175184,False,Wald Ratio,0.014778760576588952,0.00558970863743566,0.0038229316472150575,0.025734589505962847,0.008195123825804451,0.0,1.0,rs326606,0.101528098052319
AACS,1,5.0e-08,346.00092120999994,False,Wald Ratio,-0.00655669787284754,0.002480100068176207,-0.011417694006472906,-0.001695701739222174,0.008199970365082576,0.0,1.0,rs10846815,0.101528098052319
PIP4K2C,1,5.0e-08,229.64674681,False,Wald Ratio,-0.007682995713364388,0.0029067470441704116,-0.013380219919938395,-0.0019857715067903813,0.008213636211287678,0.0,1.0,rs7313599,0.10157430826775904
TNFAIP8,3,5.0e-08,128.34845979333332,False,IVW,-0.006005892254566235,0.002272321146478607,-0.010459641701664305,-0.0015521428074681655,0.00821592864178311,1.6572450765356135,0.4366503413969396,rs6895052,0.10157430826775904
C9orf43,1,5.0e-08,157.42469961000003,False,Wald Ratio,-0.008382233221123905,0.003171969838726293,-0.01459929410502744,-0.0021651723372203705,0.008227325983808154,0.0,1.0,rs72760093,0.10163958999773702
UCKL1,1,5.0e-08,1154.5248708899999,False,Wald Ratio,0.003581138899883286,0.001355376312921803,0.0009246013265565524,0.00623767647321002,0.008237593128126441,0.0,1.0,rs4606988,0.10169082274661882
ZBTB46,1,5.0e-08,77.33091843999999,False,Wald Ratio,0.012499768398431388,0.0047318375903079015,0.003225366721427902,0.021774170075434876,0.008250791681888137,0.0,1.0,rs6062322,0.10177814000464237
XRCC3,2,5.0e-08,534.0698420849999,False,IVW,0.003467304105329457,0.0013127902697517046,0.000894235176616116,0.006040373034042798,0.008261991145800618,0.1440509508096014,0.7042865747817908,rs1799794,0.10182755139244462
PET100,1,5.0e-08,805.16332516,False,Wald Ratio,-0.0018399112324854732,0.0006966817166801746,-0.0032054073971786155,-0.00047441506779233094,0.00826705385341886,0.0,1.0,rs794081,0.10182755139244462
NBPF3,3,5.0e-08,774.5680384166667,False,IVW,0.002062919166359674,0.0007812495159636404,0.000531670115070939,0.0035941682176484093,0.008277446815767586,0.4700620525477166,0.7905463215415601,rs1827293,0.1018800416968846
C3orf17,1,5.0e-08,849.1803964899999,False,Wald Ratio,-0.004413514112836895,0.001671751863166223,-0.007690147764642692,-0.0011368804610310977,0.008289297620628355,0.0,1.0,rs3732814,0.1019503843555594
PES1,1,5.0e-08,489.80771855999996,False,Wald Ratio,-0.005210850339819773,0.001974638023510651,-0.00908114086590065,-0.0013405598137388977,0.008317823790860324,0.0,1.0,rs737953,0.10221015115648856
RP11-57H14.2,1,5.0e-08,499.3839396100001,False,Wald Ratio,0.0020736774854014702,0.0007860013912580546,0.0005331147585356832,0.003614240212267257,0.008333220837217326,0.0,1.0,rs10885396,0.10221015115648856
TCF7L2,1,5.0e-08,596.81512804,False,Wald Ratio,0.004831532252435068,0.0018313315831689713,0.0012421223494238844,0.008420942155446252,0.008333220837217326,0.0,1.0,rs10885396,0.10221015115648856
ROMO1,1,1.0e-05 (relaxed),22.30200625,False,Wald Ratio,-0.02183748506667401,0.008277664496477478,-0.03806170747976986,-0.005613262653578154,0.008336669521590734,0.0,1.0,rs78084033,0.10221015115648856
PLAGL2,2,5.0e-08,94.76035788499999,False,IVW,0.00944857979239013,0.0035818399278559525,0.002428173533792463,0.016468986050987795,0.008341813894626071,0.01613364868305708,0.8989259140960071,rs1205843,0.10221015115648856
RBM8A,1,5.0e-08,122.66005504000002,False,Wald Ratio,0.006862034835493113,0.0026015336188119492,0.0017630289426216932,0.011961040728364535,0.008347326379354536,0.0,1.0,rs139428292,0.10221015115648856
CXCL9,1,5.0e-08,198.88050624999997,False,Wald Ratio,-0.008360221953381899,0.00317137032586582,-0.014576107792078907,-0.002144336114684891,0.008385155872695504,0.0,1.0,rs10000436,0.10255574801568527
NBL1,2,5.0e-08,1581.076238185,False,IVW,-0.001947677688501999,0.0007388639838925285,-0.003395851096931355,-0.000499504280072643,0.008387894893675751,0.00012848103063763168,0.9909562141992817,rs10917493,0.10255574801568527
GRK7,1,5.0e-08,49.37310756,False,Wald Ratio,0.015373460201822972,0.005832961438587102,0.003940855782192252,0.02680606462145369,0.008398413265421345,0.0,1.0,rs1055690,0.10260884913105961
NHLRC4,1,5.0e-08,40.27933156,False,Wald Ratio,-0.014175009136961455,0.0053801292709345135,-0.0247200625079931,-0.003629955765929808,0.008421248069684362,0.0,1.0,rs4984891,0.10281223947529416
F12,1,5.0e-08,96.53848516000001,False,Wald Ratio,-0.0105652243953154,0.004012454706015003,-0.018429635619104805,-0.0027008131715259946,0.008460757497150917,0.0,1.0,rs2731673,0.10319176739215342
DYRK1A,1,5.0e-08,111.60232163999999,False,Wald Ratio,-0.010737263431467806,0.0040781759614615465,-0.018730488315932436,-0.002744038547003176,0.008466941911717818,0.0,1.0,rs11702026,0.10319176739215342
RP5-821D11.7,3,5.0e-08,534.5473403566666,False,IVW,0.0012345293145705235,0.0004689217552408702,0.00031544267429841797,0.0021536159548426292,0.008470965979952894,1.1604952195564038,0.5597597474174776,rs4239895,0.10319176739215342
JMY,1,5.0e-08,1469.3038922499998,False,Wald Ratio,0.002759788547657523,0.001048659912427009,0.0007044151193005858,0.00481516197601446,0.008495163173283915,0.0,1.0,rs4704551,0.10338061465495228
GPX4,1,5.0e-08,4103.61954025,False,Wald Ratio,0.001733012627030192,0.000658544798271473,0.0004422648224181051,0.0030237604316422787,0.008498911869202264,0.0,1.0,rs8103188,0.10338061465495228
IDUA,1,5.0e-08,590.4122425600001,False,Wald Ratio,0.0032327307658279194,0.0012291366598288422,0.0008236229125633886,0.005641838619092451,0.00853641604348132,0.0,1.0,rs11724804,0.10376085514154033
